Raw Data 		Experiment - 20171011_conc_LPS_Hannah01 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
D2	H20	3	3	1	5060470	79.09	1.71
D2	H20	3	3	1	5061480	79.3	1.70
D2	H20	3	3	1	5062490	79.47	1.69
D2	H20	3	3	1	5063470	79.71	1.70
D2	H20	3	3	1	5064490	79.94	1.67
D2	H20	3	3	1	5065490	80.11	1.67
D2	H20	3	3	1	5066480	80.29	1.66
D2	H20	3	3	1	5067480	80.52	1.65
D2	H20	3	3	1	5068480	80.75	1.65
D2	H20	3	3	1	5069490	80.96	1.63
D2	H20	3	3	1	5070500	81.16	1.61
D2	H20	3	3	1	5071490	81.37	1.62
D2	H20	3	3	1	5072490	81.58	1.61
D2	H20	3	3	1	5073490	81.79	1.60
D2	H20	3	3	1	5074480	81.98	1.56
D2	H20	3	3	1	5075460	82.19	1.56
D2	H20	3	3	1	5076460	82.41	1.56
D2	H20	3	3	1	5077450	82.6	1.54
D2	H20	3	3	1	5078460	82.81	1.52
D2	H20	3	3	1	5079440	83	1.51
D2	H20	3	3	1	5080430	83.22	1.50
D2	H20	3	3	1	5081450	83.46	1.49
D2	H20	3	3	1	5082460	83.68	1.46
D2	H20	3	3	1	5083450	83.84	1.44
D2	H20	3	3	1	5084460	84.06	1.43
D2	H20	3	3	1	5085450	84.27	1.42
D2	H20	3	3	1	5086440	84.5	1.40
D2	H20	3	3	1	5087440	84.68	1.40
D2	H20	3	3	1	5088430	84.87	1.41
D2	H20	3	3	1	5089430	85.09	1.41
D2	H20	3	3	1	5090410	85.31	1.38
D2	H20	3	3	1	5091410	85.51	1.37
D2	H20	3	3	1	5092400	85.69	1.37
D2	H20	3	3	1	5093390	85.91	1.37
D2	H20	3	3	1	5094370	86.11	1.34
D2	H20	3	3	1	5095350	86.35	1.36
D2	H20	3	3	1	5096340	86.54	1.35
D2	H20	3	3	1	5097340	86.72	1.33
D2	H20	3	3	1	5098340	86.96	1.34
D2	H20	3	3	1	5099350	87.17	1.32
D2	H20	3	3	1	5100340	87.35	1.31
D2	H20	3	3	1	5101360	87.56	1.31
D2	H20	3	3	1	5102360	87.78	1.30
D2	H20	3	3	1	5103350	87.99	1.30
D2	H20	3	3	1	5104350	88.2	1.31
D2	H20	3	3	1	5105360	88.39	1.29
D2	H20	3	3	1	5106350	88.57	1.28
D2	H20	3	3	1	5107350	88.82	1.29
D2	H20	3	3	1	5108350	89.04	1.28
D2	H20	3	3	1	5109360	89.22	1.27
D2	H20	3	3	1	5110360	89.43	1.27
D2	H20	3	3	1	5111370	89.62	1.27
D2	H20	3	3	1	5112360	89.87	1.26
D2	H20	3	3	1	5113360	90.05	1.27
D2	H20	3	3	1	5114350	90.27	1.26
D2	H20	3	3	1	5115330	90.45	1.24
D2	H20	3	3	1	5116330	90.67	1.23
D2	H20	3	3	1	5117330	90.89	1.23
D2	H20	3	3	1	5118350	91.1	1.24
D2	H20	3	3	1	5119350	91.3	1.23
D2	H20	3	3	1	5120340	91.48	1.23
D2	H20	3	3	1	5121340	91.72	1.22
D2	H20	3	3	1	5122330	91.92	1.21
D2	H20	3	3	1	5123340	92.14	1.21
D2	H20	3	3	1	5124320	92.35	1.21
D2	H20	3	3	1	5125310	92.55	1.19
D2	H20	3	3	1	5126290	92.73	1.19
D2	H20	3	3	1	5127270	92.99	1.20
D2	H20	3	3	1	5128270	93.16	1.19
D2	H20	3	3	1	5129250	93.34	1.18
D2	H20	3	3	1	5130260	93.57	1.17
D2	H20	3	3	1	5131270	93.8	1.16
D2	H20	3	3	1	5132280	93.98	1.18
D2	H20	3	3	1	5133290	94.21	1.18
D2	H20	3	3	1	5134280	94.37	1.16
D2	H20	3	3	1	5135270	94.6	1.16
D2	H20	3	3	1	5136260	94.83	1.16
D2	H20	3	3	1	5137260	95.02	1.16
D2	H20	3	3	1	5138270	95.22	1.15
D2	H20	3	3	1	5139280	95.42	1.15
D2	H20	3	3	1	5140270	95.65	1.14
D2	H20	3	3	1	5141260	95.84	1.14
D2	H20	3	3	1	5142250	96.07	1.15
D2	H20	3	3	1	5143250	96.27	1.14
D2	H20	3	3	1	5144250	96.47	1.13
D2	H20	3	3	1	5145260	96.67	1.14
D3	H20	2	3	1	414240	71.87	1.79
D3	H20	2	3	2	516120	71.9	1.81
D3	H20	2	3	3	618020	71.9	1.83
D3	H20	2	3	4	719930	71.89	1.84
D3	H20	2	3	5	821830	71.89	1.84
D3	H20	2	3	6	923720	71.89	1.86
D3	H20	2	3	7	1025620	71.92	1.87
D3	H20	2	3	8	1127520	71.92	1.87
D3	H20	2	3	9	1229420	71.88	1.89
D3	H20	2	3	10	1331320	71.91	1.90
D3	H20	2	3	11	1433220	71.91	1.89
D3	H20	2	3	12	1535120	71.88	1.90
D3	H20	2	3	13	1637030	71.91	1.90
D3	H20	2	3	14	1739040	71.91	1.93
D3	H20	2	3	15	1840940	71.91	1.94
D3	H20	2	3	16	1942920	71.9	1.94
D3	H20	2	3	17	2044830	71.9	1.94
D3	H20	2	3	18	2146730	71.9	1.95
D3	H20	2	3	19	2248630	71.9	1.96
D3	H20	2	3	20	2350530	71.9	1.98
D3	H20	2	3	21	2452430	71.9	1.96
D3	H20	2	3	22	2554330	71.9	1.98
D3	H20	2	3	23	2656230	71.9	1.98
D3	H20	2	3	24	2758140	71.9	2.01
D3	H20	2	3	25	2860030	71.9	2.01
D3	H20	2	3	26	2961930	71.9	2.02
D3	H20	2	3	27	3063830	71.89	2.05
D3	H20	2	3	28	3165730	71.89	2.06
D3	H20	2	3	29	3267630	71.89	2.09
D3	H20	2	3	30	3369530	71.89	2.10
D3	H20	2	3	31	3471420	71.89	2.12
D3	H20	2	3	32	3573330	71.92	2.13
D3	H20	2	3	33	3675230	71.89	2.15
D3	H20	2	3	34	3777130	71.89	2.18
D3	H20	2	3	35	3879030	71.89	2.19
D3	H20	2	3	36	3980930	71.92	2.20
D3	H20	2	3	37	4082830	71.89	2.20
D3	H20	2	3	38	4184730	71.92	2.21
D3	H20	2	3	39	4286630	71.92	2.21
D3	H20	2	3	40	4388530	71.92	2.23
D3	H20	2	3	41	4490440	71.89	2.23
D3	H20	2	3	42	4592340	71.92	2.25
D3	H20	2	3	43	4694230	71.88	2.24
D3	H20	2	3	44	4796140	71.88	2.26
D3	H20	2	3	45	4898040	71.91	2.24
D3	H20	3	3	1	4991610	64.93	3.02
D3	H20	3	3	1	4992600	64.71	3.04
D3	H20	3	3	1	4993590	64.42	3.05
D3	H20	3	3	1	4994590	64.71	3.05
D3	H20	3	3	1	4995580	65.19	3.00
D3	H20	3	3	1	4996570	65.56	2.98
D3	H20	3	3	1	4997570	65.78	2.94
D3	H20	3	3	1	4998580	66.05	2.91
D3	H20	3	3	1	4999590	66.32	2.87
D3	H20	3	3	1	5000580	66.56	2.86
D3	H20	3	3	1	5001580	66.77	2.80
D3	H20	3	3	1	5002600	67	2.78
D3	H20	3	3	1	5003610	67.27	2.77
D3	H20	3	3	1	5004610	67.47	2.72
D3	H20	3	3	1	5005610	67.65	2.71
D3	H20	3	3	1	5006610	67.9	2.67
D3	H20	3	3	1	5007610	68.13	2.67
D3	H20	3	3	1	5008620	68.31	2.61
D3	H20	3	3	1	5009620	68.51	2.60
D3	H20	3	3	1	5010620	68.71	2.59
D3	H20	3	3	1	5011630	68.95	2.56
D3	H20	3	3	1	5012630	69.17	2.54
D3	H20	3	3	1	5013620	69.36	2.53
D3	H20	3	3	1	5014610	69.57	2.51
D3	H20	3	3	1	5015620	69.81	2.48
D3	H20	3	3	1	5016620	70	2.46
D3	H20	3	3	1	5017630	70.21	2.44
D3	H20	3	3	1	5018610	70.39	2.43
D3	H20	3	3	1	5019610	70.61	2.42
D3	H20	3	3	1	5020610	70.82	2.39
D3	H20	3	3	1	5021600	71.03	2.37
D3	H20	3	3	1	5022600	71.19	2.35
D3	H20	3	3	1	5023610	71.43	2.33
D3	H20	3	3	1	5024610	71.66	2.31
D3	H20	3	3	1	5025620	71.87	2.31
D3	H20	3	3	1	5026610	72.08	2.27
D3	H20	3	3	1	5027620	72.26	2.26
D3	H20	3	3	1	5028600	72.46	2.25
D3	H20	3	3	1	5029600	72.69	2.22
D3	H20	3	3	1	5030590	72.86	2.24
D3	H20	3	3	1	5031590	73.07	2.21
D3	H20	3	3	1	5032590	73.27	2.21
D3	H20	3	3	1	5033600	73.49	2.17
D3	H20	3	3	1	5034590	73.73	2.18
D3	H20	3	3	1	5035590	73.9	2.15
D3	H20	3	3	1	5036610	74.13	2.13
D3	H20	3	3	1	5037610	74.37	2.12
D3	H20	3	3	1	5038600	74.54	2.11
D3	H20	3	3	1	5039590	74.74	2.09
D3	H20	3	3	1	5040580	74.95	2.09
D3	H20	3	3	1	5041580	75.16	2.07
D3	H20	3	3	1	5042570	75.38	2.05
D3	H20	3	3	1	5043570	75.58	2.05
D3	H20	3	3	1	5044560	75.77	2.04
D3	H20	3	3	1	5045550	75.98	2.01
D3	H20	3	3	1	5046560	76.19	2.00
D3	H20	3	3	1	5047540	76.4	1.99
D3	H20	3	3	1	5048540	76.59	1.99
D3	H20	3	3	1	5049530	76.8	1.99
D3	H20	3	3	1	5050520	77.04	1.96
D3	H20	3	3	1	5051500	77.23	1.94
D3	H20	3	3	1	5052500	77.41	1.92
D3	H20	3	3	1	5053490	77.62	1.94
D3	H20	3	3	1	5054480	77.84	1.90
D3	H20	3	3	1	5055470	78.05	1.90
D3	H20	3	3	1	5056460	78.26	1.89
D3	H20	3	3	1	5057460	78.45	1.89
D3	H20	3	3	1	5058450	78.66	1.87
D3	H20	3	3	1	5059460	78.87	1.85
D3	H20	3	3	1	5060470	79.09	1.84
D3	H20	3	3	1	5061480	79.3	1.82
D3	H20	3	3	1	5062490	79.47	1.84
D3	H20	3	3	1	5063470	79.71	1.82
D3	H20	3	3	1	5064490	79.94	1.81
D3	H20	3	3	1	5065490	80.11	1.78
D3	H20	3	3	1	5066480	80.29	1.79
D3	H20	3	3	1	5067480	80.52	1.77
D3	H20	3	3	1	5068480	80.75	1.78
D3	H20	3	3	1	5069490	80.96	1.75
D3	H20	3	3	1	5070500	81.16	1.72
D3	H20	3	3	1	5071490	81.37	1.74
D3	H20	3	3	1	5072490	81.58	1.72
D3	H20	3	3	1	5073490	81.79	1.70
D3	H20	3	3	1	5074480	81.98	1.70
D3	H20	3	3	1	5075460	82.19	1.68
D3	H20	3	3	1	5076460	82.41	1.67
D3	H20	3	3	1	5077450	82.6	1.64
D3	H20	3	3	1	5078460	82.81	1.64
D3	H20	3	3	1	5079440	83	1.62
D3	H20	3	3	1	5080430	83.22	1.62
D3	H20	3	3	1	5081450	83.46	1.60
D3	H20	3	3	1	5082460	83.68	1.58
D3	H20	3	3	1	5083450	83.84	1.55
D3	H20	3	3	1	5084460	84.06	1.55
D3	H20	3	3	1	5085450	84.27	1.53
D3	H20	3	3	1	5086440	84.5	1.51
D3	H20	3	3	1	5087440	84.68	1.50
D3	H20	3	3	1	5088430	84.87	1.52
D3	H20	3	3	1	5089430	85.09	1.50
D3	H20	3	3	1	5090410	85.31	1.49
D3	H20	3	3	1	5091410	85.51	1.47
D3	H20	3	3	1	5092400	85.69	1.47
D3	H20	3	3	1	5093390	85.91	1.46
D3	H20	3	3	1	5094370	86.11	1.45
D3	H20	3	3	1	5095350	86.35	1.44
D3	H20	3	3	1	5096340	86.54	1.47
D3	H20	3	3	1	5097340	86.72	1.43
D3	H20	3	3	1	5098340	86.96	1.43
D3	H20	3	3	1	5099350	87.17	1.42
D3	H20	3	3	1	5100340	87.35	1.42
D3	H20	3	3	1	5101360	87.56	1.40
D3	H20	3	3	1	5102360	87.78	1.40
D3	H20	3	3	1	5103350	87.99	1.41
D3	H20	3	3	1	5104350	88.2	1.39
D3	H20	3	3	1	5105360	88.39	1.40
D3	H20	3	3	1	5106350	88.57	1.38
D3	H20	3	3	1	5107350	88.82	1.39
D3	H20	3	3	1	5108350	89.04	1.37
D3	H20	3	3	1	5109360	89.22	1.36
D3	H20	3	3	1	5110360	89.43	1.36
D3	H20	3	3	1	5111370	89.62	1.35
D3	H20	3	3	1	5112360	89.87	1.35
D3	H20	3	3	1	5113360	90.05	1.36
D3	H20	3	3	1	5114350	90.27	1.33
D3	H20	3	3	1	5115330	90.45	1.33
D3	H20	3	3	1	5116330	90.67	1.33
D3	H20	3	3	1	5117330	90.89	1.33
D3	H20	3	3	1	5118350	91.1	1.33
D3	H20	3	3	1	5119350	91.3	1.33
D3	H20	3	3	1	5120340	91.48	1.31
D3	H20	3	3	1	5121340	91.72	1.30
D3	H20	3	3	1	5122330	91.92	1.31
D3	H20	3	3	1	5123340	92.14	1.29
D3	H20	3	3	1	5124320	92.35	1.29
D3	H20	3	3	1	5125310	92.55	1.28
D3	H20	3	3	1	5126290	92.73	1.27
D3	H20	3	3	1	5127270	92.99	1.28
D3	H20	3	3	1	5128270	93.16	1.29
D3	H20	3	3	1	5129250	93.34	1.28
D3	H20	3	3	1	5130260	93.57	1.27
D3	H20	3	3	1	5131270	93.8	1.26
D3	H20	3	3	1	5132280	93.98	1.28
D3	H20	3	3	1	5133290	94.21	1.27
D3	H20	3	3	1	5134280	94.37	1.25
D3	H20	3	3	1	5135270	94.6	1.26
D3	H20	3	3	1	5136260	94.83	1.23
D3	H20	3	3	1	5137260	95.02	1.23
D3	H20	3	3	1	5138270	95.22	1.23
D3	H20	3	3	1	5139280	95.42	1.23
D3	H20	3	3	1	5140270	95.65	1.22
D3	H20	3	3	1	5141260	95.84	1.23
D3	H20	3	3	1	5142250	96.07	1.20
D3	H20	3	3	1	5143250	96.27	1.21
D3	H20	3	3	1	5144250	96.47	1.22
D3	H20	3	3	1	5145260	96.67	1.20
D4	RT3	2	3	1	414240	71.87	2.06
D4	RT3	2	3	2	516120	71.9	2.10
D4	RT3	2	3	3	618020	71.9	2.10
D4	RT3	2	3	4	719930	71.89	2.13
D4	RT3	2	3	5	821830	71.89	2.12
D4	RT3	2	3	6	923720	71.89	2.12
D4	RT3	2	3	7	1025620	71.92	2.15
D4	RT3	2	3	8	1127520	71.92	2.15
D4	RT3	2	3	9	1229420	71.88	2.16
D4	RT3	2	3	10	1331320	71.91	2.16
D4	RT3	2	3	11	1433220	71.91	2.17
D4	RT3	2	3	12	1535120	71.88	2.17
D4	RT3	2	3	13	1637030	71.91	2.18
D4	RT3	2	3	14	1739040	71.91	2.20
D4	RT3	2	3	15	1840940	71.91	2.20
D4	RT3	2	3	16	1942920	71.9	2.19
D4	RT3	2	3	17	2044830	71.9	2.22
D4	RT3	2	3	18	2146730	71.9	2.21
D4	RT3	2	3	19	2248630	71.9	2.22
D4	RT3	2	3	20	2350530	71.9	2.23
D4	RT3	2	3	21	2452430	71.9	2.23
D4	RT3	2	3	22	2554330	71.9	2.24
D4	RT3	2	3	23	2656230	71.9	2.24
D4	RT3	2	3	24	2758140	71.9	2.24
D4	RT3	2	3	25	2860030	71.9	2.25
D4	RT3	2	3	26	2961930	71.9	2.27
D4	RT3	2	3	27	3063830	71.89	2.30
D4	RT3	2	3	28	3165730	71.89	2.32
D4	RT3	2	3	29	3267630	71.89	2.33
D4	RT3	2	3	30	3369530	71.89	2.35
D4	RT3	2	3	31	3471420	71.89	2.35
D4	RT3	2	3	32	3573330	71.92	2.37
D4	RT3	2	3	33	3675230	71.89	2.39
D4	RT3	2	3	34	3777130	71.89	2.41
D4	RT3	2	3	35	3879030	71.89	2.40
D4	RT3	2	3	36	3980930	71.92	2.42
D4	RT3	2	3	37	4082830	71.89	2.44
D4	RT3	2	3	38	4184730	71.92	2.43
D4	RT3	2	3	39	4286630	71.92	2.45
D4	RT3	2	3	40	4388530	71.92	2.44
D4	RT3	2	3	41	4490440	71.89	2.46
D4	RT3	2	3	42	4592340	71.92	2.47
D4	RT3	2	3	43	4694230	71.88	2.47
D4	RT3	2	3	44	4796140	71.88	2.47
D4	RT3	2	3	45	4898040	71.91	2.49
D4	RT3	3	3	1	4991610	64.93	3.47
D4	RT3	3	3	1	4992600	64.71	3.54
D4	RT3	3	3	1	4993590	64.42	3.53
D4	RT3	3	3	1	4994590	64.71	3.50
D4	RT3	3	3	1	4995580	65.19	3.47
D4	RT3	3	3	1	4996570	65.56	3.41
D4	RT3	3	3	1	4997570	65.78	3.37
D4	RT3	3	3	1	4998580	66.05	3.32
D4	RT3	3	3	1	4999590	66.32	3.27
D4	RT3	3	3	1	5000580	66.56	3.24
D4	RT3	3	3	1	5001580	66.77	3.20
D4	RT3	3	3	1	5002600	67	3.16
D4	RT3	3	3	1	5003610	67.27	3.15
D4	RT3	3	3	1	5004610	67.47	3.09
D4	RT3	3	3	1	5005610	67.65	3.07
D4	RT3	3	3	1	5006610	67.9	3.03
D4	RT3	3	3	1	5007610	68.13	3.00
D4	RT3	3	3	1	5008620	68.31	2.98
D4	RT3	3	3	1	5009620	68.51	2.94
D4	RT3	3	3	1	5010620	68.71	2.92
D4	RT3	3	3	1	5011630	68.95	2.88
D4	RT3	3	3	1	5012630	69.17	2.87
D4	RT3	3	3	1	5013620	69.36	2.83
D4	RT3	3	3	1	5014610	69.57	2.81
D4	RT3	3	3	1	5015620	69.81	2.80
D4	RT3	3	3	1	5016620	70	2.76
D4	RT3	3	3	1	5017630	70.21	2.72
D4	RT3	3	3	1	5018610	70.39	2.70
D4	RT3	3	3	1	5019610	70.61	2.67
D4	RT3	3	3	1	5020610	70.82	2.65
D4	RT3	3	3	1	5021600	71.03	2.64
D4	RT3	3	3	1	5022600	71.19	2.62
D4	RT3	3	3	1	5023610	71.43	2.60
D4	RT3	3	3	1	5024610	71.66	2.55
D4	RT3	3	3	1	5025620	71.87	2.54
D4	RT3	3	3	1	5026610	72.08	2.52
D4	RT3	3	3	1	5027620	72.26	2.50
D4	RT3	3	3	1	5028600	72.46	2.47
D4	RT3	3	3	1	5029600	72.69	2.46
D4	RT3	3	3	1	5030590	72.86	2.44
D4	RT3	3	3	1	5031590	73.07	2.40
D4	RT3	3	3	1	5032590	73.27	2.41
D4	RT3	3	3	1	5033600	73.49	2.39
D4	RT3	3	3	1	5034590	73.73	2.35
D4	RT3	3	3	1	5035590	73.9	2.34
D4	RT3	3	3	1	5036610	74.13	2.34
D4	RT3	3	3	1	5037610	74.37	2.30
D4	RT3	3	3	1	5038600	74.54	2.30
D4	RT3	3	3	1	5039590	74.74	2.27
D4	RT3	3	3	1	5040580	74.95	2.25
D4	RT3	3	3	1	5041580	75.16	2.23
D4	RT3	3	3	1	5042570	75.38	2.22
D4	RT3	3	3	1	5043570	75.58	2.20
D4	RT3	3	3	1	5044560	75.77	2.19
D4	RT3	3	3	1	5045550	75.98	2.17
D4	RT3	3	3	1	5046560	76.19	2.14
D4	RT3	3	3	1	5047540	76.4	2.16
D4	RT3	3	3	1	5048540	76.59	2.13
D4	RT3	3	3	1	5049530	76.8	2.11
D4	RT3	3	3	1	5050520	77.04	2.09
D4	RT3	3	3	1	5051500	77.23	2.08
D4	RT3	3	3	1	5052500	77.41	2.06
D4	RT3	3	3	1	5053490	77.62	2.05
D4	RT3	3	3	1	5054480	77.84	2.03
D4	RT3	3	3	1	5055470	78.05	2.02
D4	RT3	3	3	1	5056460	78.26	2.00
D4	RT3	3	3	1	5057460	78.45	2.00
D4	RT3	3	3	1	5058450	78.66	1.99
D4	RT3	3	3	1	5059460	78.87	1.97
D4	RT3	3	3	1	5060470	79.09	1.94
D4	RT3	3	3	1	5061480	79.3	1.93
D4	RT3	3	3	1	5062490	79.47	1.93
D4	RT3	3	3	1	5063470	79.71	1.91
D4	RT3	3	3	1	5064490	79.94	1.90
D4	RT3	3	3	1	5065490	80.11	1.89
D4	RT3	3	3	1	5066480	80.29	1.88
D4	RT3	3	3	1	5067480	80.52	1.87
D4	RT3	3	3	1	5068480	80.75	1.84
D4	RT3	3	3	1	5069490	80.96	1.85
D4	RT3	3	3	1	5070500	81.16	1.82
D4	RT3	3	3	1	5071490	81.37	1.81
D4	RT3	3	3	1	5072490	81.58	1.81
D4	RT3	3	3	1	5073490	81.79	1.77
D4	RT3	3	3	1	5074480	81.98	1.77
D4	RT3	3	3	1	5075460	82.19	1.75
D4	RT3	3	3	1	5076460	82.41	1.74
D4	RT3	3	3	1	5077450	82.6	1.73
D4	RT3	3	3	1	5078460	82.81	1.71
D4	RT3	3	3	1	5079440	83	1.68
D4	RT3	3	3	1	5080430	83.22	1.68
D4	RT3	3	3	1	5081450	83.46	1.64
D4	RT3	3	3	1	5082460	83.68	1.64
D4	RT3	3	3	1	5083450	83.84	1.62
D4	RT3	3	3	1	5084460	84.06	1.59
D4	RT3	3	3	1	5085450	84.27	1.59
D4	RT3	3	3	1	5086440	84.5	1.57
D4	RT3	3	3	1	5087440	84.68	1.56
D4	RT3	3	3	1	5088430	84.87	1.56
D4	RT3	3	3	1	5089430	85.09	1.54
D4	RT3	3	3	1	5090410	85.31	1.53
D4	RT3	3	3	1	5091410	85.51	1.52
D4	RT3	3	3	1	5092400	85.69	1.52
D4	RT3	3	3	1	5093390	85.91	1.51
D4	RT3	3	3	1	5094370	86.11	1.49
D4	RT3	3	3	1	5095350	86.35	1.48
D4	RT3	3	3	1	5096340	86.54	1.49
D4	RT3	3	3	1	5097340	86.72	1.47
D4	RT3	3	3	1	5098340	86.96	1.48
D4	RT3	3	3	1	5099350	87.17	1.46
D4	RT3	3	3	1	5100340	87.35	1.45
D4	RT3	3	3	1	5101360	87.56	1.45
D4	RT3	3	3	1	5102360	87.78	1.43
D4	RT3	3	3	1	5103350	87.99	1.45
D4	RT3	3	3	1	5104350	88.2	1.42
D4	RT3	3	3	1	5105360	88.39	1.41
D4	RT3	3	3	1	5106350	88.57	1.41
D4	RT3	3	3	1	5107350	88.82	1.42
D4	RT3	3	3	1	5108350	89.04	1.40
D4	RT3	3	3	1	5109360	89.22	1.39
D4	RT3	3	3	1	5110360	89.43	1.39
D4	RT3	3	3	1	5111370	89.62	1.39
D4	RT3	3	3	1	5112360	89.87	1.39
D4	RT3	3	3	1	5113360	90.05	1.37
D4	RT3	3	3	1	5114350	90.27	1.37
D4	RT3	3	3	1	5115330	90.45	1.36
D4	RT3	3	3	1	5116330	90.67	1.36
D4	RT3	3	3	1	5117330	90.89	1.34
D4	RT3	3	3	1	5118350	91.1	1.35
D4	RT3	3	3	1	5119350	91.3	1.34
D4	RT3	3	3	1	5120340	91.48	1.34
D4	RT3	3	3	1	5121340	91.72	1.33
D4	RT3	3	3	1	5122330	91.92	1.33
D4	RT3	3	3	1	5123340	92.14	1.32
D4	RT3	3	3	1	5124320	92.35	1.30
D4	RT3	3	3	1	5125310	92.55	1.31
D4	RT3	3	3	1	5126290	92.73	1.29
D4	RT3	3	3	1	5127270	92.99	1.31
D4	RT3	3	3	1	5128270	93.16	1.28
D4	RT3	3	3	1	5129250	93.34	1.30
D4	RT3	3	3	1	5130260	93.57	1.29
D4	RT3	3	3	1	5131270	93.8	1.28
D4	RT3	3	3	1	5132280	93.98	1.30
D4	RT3	3	3	1	5133290	94.21	1.27
D4	RT3	3	3	1	5134280	94.37	1.27
D4	RT3	3	3	1	5135270	94.6	1.27
D4	RT3	3	3	1	5136260	94.83	1.26
D4	RT3	3	3	1	5137260	95.02	1.27
D4	RT3	3	3	1	5138270	95.22	1.25
D4	RT3	3	3	1	5139280	95.42	1.26
D4	RT3	3	3	1	5140270	95.65	1.23
D4	RT3	3	3	1	5141260	95.84	1.24
D4	RT3	3	3	1	5142250	96.07	1.23
D4	RT3	3	3	1	5143250	96.27	1.23
D4	RT3	3	3	1	5144250	96.47	1.23
D4	RT3	3	3	1	5145260	96.67	1.23
D5	RT3	2	3	1	414240	71.87	1.80
D5	RT3	2	3	2	516120	71.9	1.82
D5	RT3	2	3	3	618020	71.9	1.83
D5	RT3	2	3	4	719930	71.89	1.84
D5	RT3	2	3	5	821830	71.89	1.85
D5	RT3	2	3	6	923720	71.89	1.86
D5	RT3	2	3	7	1025620	71.92	1.87
D5	RT3	2	3	8	1127520	71.92	1.88
D5	RT3	2	3	9	1229420	71.88	1.89
D5	RT3	2	3	10	1331320	71.91	1.89
D5	RT3	2	3	11	1433220	71.91	1.91
D5	RT3	2	3	12	1535120	71.88	1.91
D5	RT3	2	3	13	1637030	71.91	1.92
D5	RT3	2	3	14	1739040	71.91	1.92
D5	RT3	2	3	15	1840940	71.91	1.93
D5	RT3	2	3	16	1942920	71.9	1.93
D5	RT3	2	3	17	2044830	71.9	1.95
D5	RT3	2	3	18	2146730	71.9	1.94
D5	RT3	2	3	19	2248630	71.9	1.96
D5	RT3	2	3	20	2350530	71.9	1.95
D5	RT3	2	3	21	2452430	71.9	1.95
D5	RT3	2	3	22	2554330	71.9	1.98
D5	RT3	2	3	23	2656230	71.9	1.98
D5	RT3	2	3	24	2758140	71.9	1.98
D5	RT3	2	3	25	2860030	71.9	1.98
D5	RT3	2	3	26	2961930	71.9	2.03
D5	RT3	2	3	27	3063830	71.89	2.06
D5	RT3	2	3	28	3165730	71.89	2.08
D5	RT3	2	3	29	3267630	71.89	2.12
D5	RT3	2	3	30	3369530	71.89	2.15
D5	RT3	2	3	31	3471420	71.89	2.20
D5	RT3	2	3	32	3573330	71.92	2.26
D5	RT3	2	3	33	3675230	71.89	2.38
D5	RT3	2	3	34	3777130	71.89	2.60
D5	RT3	2	3	35	3879030	71.89	3.02
D5	RT3	2	3	36	3980930	71.92	3.73
D5	RT3	2	3	37	4082830	71.89	4.94
D5	RT3	2	3	38	4184730	71.92	6.74
D5	RT3	2	3	39	4286630	71.92	8.87
D5	RT3	2	3	40	4388530	71.92	11.02
D5	RT3	2	3	41	4490440	71.89	13.13
D5	RT3	2	3	42	4592340	71.92	15.16
D5	RT3	2	3	43	4694230	71.88	17.35
D5	RT3	2	3	44	4796140	71.88	19.44
D5	RT3	2	3	45	4898040	71.91	21.60
D5	RT3	3	3	1	4991610	64.93	36.49
D5	RT3	3	3	1	4992600	64.71	36.80
D5	RT3	3	3	1	4993590	64.42	37.08
D5	RT3	3	3	1	4994590	64.71	36.89
D5	RT3	3	3	1	4995580	65.19	36.62
D5	RT3	3	3	1	4996570	65.56	36.23
D5	RT3	3	3	1	4997570	65.78	35.88
D5	RT3	3	3	1	4998580	66.05	35.55
D5	RT3	3	3	1	4999590	66.32	35.18
D5	RT3	3	3	1	5000580	66.56	34.81
D5	RT3	3	3	1	5001580	66.77	34.55
D5	RT3	3	3	1	5002600	67	34.21
D5	RT3	3	3	1	5003610	67.27	33.89
D5	RT3	3	3	1	5004610	67.47	33.46
D5	RT3	3	3	1	5005610	67.65	33.25
D5	RT3	3	3	1	5006610	67.9	32.79
D5	RT3	3	3	1	5007610	68.13	32.43
D5	RT3	3	3	1	5008620	68.31	32.10
D5	RT3	3	3	1	5009620	68.51	31.83
D5	RT3	3	3	1	5010620	68.71	31.35
D5	RT3	3	3	1	5011630	68.95	31.12
D5	RT3	3	3	1	5012630	69.17	30.65
D5	RT3	3	3	1	5013620	69.36	30.25
D5	RT3	3	3	1	5014610	69.57	29.80
D5	RT3	3	3	1	5015620	69.81	29.29
D5	RT3	3	3	1	5016620	70	28.81
D5	RT3	3	3	1	5017630	70.21	28.21
D5	RT3	3	3	1	5018610	70.39	27.54
D5	RT3	3	3	1	5019610	70.61	26.91
D5	RT3	3	3	1	5020610	70.82	26.12
D5	RT3	3	3	1	5021600	71.03	25.45
D5	RT3	3	3	1	5022600	71.19	24.71
D5	RT3	3	3	1	5023610	71.43	24.15
D5	RT3	3	3	1	5024610	71.66	23.59
D5	RT3	3	3	1	5025620	71.87	23.08
D5	RT3	3	3	1	5026610	72.08	22.88
D5	RT3	3	3	1	5027620	72.26	22.56
D5	RT3	3	3	1	5028600	72.46	22.44
